ID,num,time,centlat,centlon,area,core_area_km2,max_pr_mmhr,vol_rain_km3hr,precip_area_km2,mean_cape,mean_crh,mean_crh_mid,mean_mu,mean_md
33,0,2000-05-01 00:00:00,4.358006,279.626804,23072750000.0,3719.27296,39.357773,469327.7638656,23072.813056,-100.0,-100.0,-100.0,-100.0,100.0
34,0,2000-05-01 00:00:00,4.998081,212.444553,11499630000.0,2827.2153599999997,74.641174,316415.3315328,11499.661312,-100.0,-100.0,-100.0,-100.0,100.0
35,0,2000-05-01 00:00:00,7.498887,339.052107,13048470000.0,3075.503616,38.421555,309382.03422719997,13048.502272,-100.0,-100.0,-100.0,-100.0,100.0
36,0,2000-05-01 00:00:00,19.774294,35.368552,1128747000.0,386.794496,33.665016,36593.3150208,1128.750336,-100.0,-100.0,-100.0,-100.0,100.0
37,0,2000-05-01 00:00:00,3.249888,356.579413,27314420000.0,7430.594048,94.13936,875513.8658303999,27314.491392,-100.0,-100.0,-100.0,-100.0,100.0
38,0,2000-05-01 00:00:00,17.277401,92.051052,10487430000.0,2426.04032,47.344383,279796.0200192,10487.45984,-100.0,-100.0,-100.0,-100.0,100.0
39,0,2000-05-01 00:00:00,7.3913,38.716289,4951976000.0,1302.149888,75.42009,165081.5336448,4951.990272,-100.0,-100.0,-100.0,-100.0,100.0
1,0,2000-05-01 01:00:00,5.452386,359.61391,337240000000.0,81707.892736,98.42004,9478962.413568,337240.948736,-100.0,-100.0,-100.0,-100.0,100.0
2,0,2000-05-01 01:00:00,3.951426,84.384994,150078800000.0,40373.61664,106.14073,4694538.505420799,150071.24684799998,-100.0,-100.0,-100.0,-100.0,100.0
3,0,2000-05-01 01:00:00,2.595132,174.165761,35978390000.0,8322.830335999999,105.9628,960287.3819135999,35978.493952,-100.0,-100.0,-100.0,-100.0,100.0
4,0,2000-05-01 01:00:00,1.946482,230.523603,52828050000.0,7312.566784,67.63423,1004534.6807808,52820.246527999996,-100.0,-100.0,-100.0,-100.0,100.0
5,0,2000-05-01 01:00:00,13.150493,97.776121,31698890000.0,3732.8419839999997,59.307274,589180.9148927999,31698.980863999997,-100.0,-100.0,-100.0,-100.0,100.0
6,0,2000-05-01 01:00:00,0.080203,245.126516,115106600000.0,26350.030848,95.341675,3150451.4678784,115106.922496,-100.0,-100.0,-100.0,-100.0,100.0
7,0,2000-05-01 01:00:00,16.285952,157.341502,84237320000.0,21101.776896,81.07059,2540640.9277439998,84237.549568,-100.0,-100.0,-100.0,-100.0,100.0
8,0,2000-05-01 01:00:00,4.098155,16.478473,7240093000.0,1730.279808,77.247284,195469.35459839998,7240.113152,-100.0,-100.0,-100.0,-100.0,100.0
9,0,2000-05-01 01:00:00,2.385976,64.189095,28773030000.0,9653.223424,94.67613,1176390.991872,28773.105664,-100.0,-100.0,-100.0,-100.0,100.0
10,0,2000-05-01 01:00:00,4.197804,216.748824,44566890000.0,7221.700608,82.54487,960540.18048,44567.015424,-100.0,-100.0,-100.0,-100.0,100.0
11,0,2000-05-01 01:00:00,1.839451,164.915955,198866600000.0,47218.966528,119.38669,5648889.7806335995,198867.173376,-100.0,-100.0,-100.0,-100.0,100.0
12,0,2000-05-01 01:00:00,6.954697,61.569381,68043970000.0,11832.993792,100.54724,1578376.8096768,68044.156928,-100.0,-100.0,-100.0,-100.0,100.0
13,0,2000-05-01 01:00:00,5.342451,221.895748,36217320000.0,6883.816448,76.7626,840436.0298495999,36217.421824,-100.0,-100.0,-100.0,-100.0,100.0
14,0,2000-05-01 01:00:00,17.279945,340.918067,82821880000.0,16279.205887999999,51.40278,1956204.7340544,82822.111232,-100.0,-100.0,-100.0,-100.0,100.0
15,0,2000-05-01 01:00:00,6.930064,182.633788,37768440000.0,10447.644672,79.80827,1164815.106048,37768.544256,-100.0,-100.0,-100.0,-100.0,100.0
16,0,2000-05-01 01:00:00,3.068233,241.922437,9132472000.0,1591.7742079999998,99.62288,221223.518208,9132.496895999999,-100.0,-100.0,-100.0,-100.0,100.0
17,0,2000-05-01 01:00:00,3.969197,14.670416,15803560000.0,2443.6746239999998,60.343155,335395.39599359996,15803.607039999999,-100.0,-100.0,-100.0,-100.0,100.0
18,0,2000-05-01 01:00:00,2.364086,40.17072,32747660000.0,9094.595583999999,94.65842,1012605.9503615999,32747.753472,-100.0,-100.0,-100.0,-100.0,100.0
19,0,2000-05-01 01:00:00,2.455091,28.774796,24370410000.0,4533.9079679999995,41.739944,535221.5150592,24370.479104,-100.0,-100.0,-100.0,-100.0,100.0
20,0,2000-05-01 01:00:00,8.14953,52.317769,34244450000.0,7199.330816,76.87868,933938.7052032,34244.542464,-100.0,-100.0,-100.0,-100.0,100.0
21,0,2000-05-01 01:00:00,1.391934,219.346418,28123850000.0,5036.04736,68.28108,640907.4180096,28123.928576,-100.0,-100.0,-100.0,-100.0,100.0
22,0,2000-05-01 01:00:00,1.9272,250.069012,38394970000.0,6992.565248,95.20511,877078.3739904,38395.080704,-100.0,-100.0,-100.0,-100.0,100.0
