track_id, year, month, day, hour, i, lon, lat, slp, wind
1, 2000, 5, 8, 6, 9638649, 329.125924, 14.369274, 9.854203e+04, 3.449830e+01
1, 2000, 5, 8, 12, 9638648, 329.108185, 14.390672, 9.882310e+04, 3.503590e+01
1, 2000, 5, 8, 18, 28246925, 329.333988, 14.603160, 9.957894e+04, 3.242107e+01
1, 2000, 5, 9, 0, 9644873, 330.313692, 14.726267, 9.989130e+04, 3.644964e+01
1, 2000, 5, 9, 6, 26914812, 331.314488, 15.388234, 9.858743e+04, 4.413006e+01
1, 2000, 5, 9, 12, 26914793, 331.505935, 15.493865, 9.940916e+04, 2.686261e+01
1, 2000, 5, 9, 18, 20054847, 331.671911, 15.668817, 9.960955e+04, 2.627135e+01
1, 2000, 5, 10, 0, 3170588, 331.116343, 15.969411, 9.986744e+04, 3.390262e+01
1, 2000, 5, 10, 6, 9645633, 330.567426, 15.507376, 9.996462e+04, 1.777234e+01
1, 2000, 5, 10, 12, 9646016, 330.292591, 15.165040, 1.002805e+05, 1.631146e+01
1, 2000, 5, 10, 18, 588133, 330.515496, 15.006895, 1.001406e+05, 1.849374e+01
1, 2000, 5, 11, 0, 588034, 330.796762, 15.153362, 1.003794e+05, 1.812668e+01
1, 2000, 5, 11, 6, 20057827, 331.199032, 15.491783, 1.002327e+05, 1.771341e+01
1, 2000, 5, 11, 12, 20054704, 331.400687, 16.189127, 1.003966e+05, 1.617185e+01
1, 2000, 5, 11, 18, 7771823, 331.349723, 17.040648, 1.001145e+05, 1.889056e+01
1, 2000, 5, 12, 0, 20056028, 331.073298, 17.632638, 1.002563e+05, 1.911872e+01
1, 2000, 5, 12, 6, 4839155, 330.903630, 18.168350, 1.000908e+05, 2.003239e+01
1, 2000, 5, 12, 12, 23023542, 330.787936, 18.786384, 1.004652e+05, 1.661361e+01
1, 2000, 5, 12, 18, 4838436, 331.199526, 19.274403, 1.002246e+05, 1.864571e+01
1, 2000, 5, 13, 0, 6488290, 332.190990, 19.760185, 1.003487e+05, 2.516601e+01
2, 2000, 5, 1, 0, 12821702, 157.740409, 16.576808, 9.539400e+04, 5.344209e+01
2, 2000, 5, 1, 6, 5747272, 158.005209, 17.287108, 9.489223e+04, 5.285970e+01
2, 2000, 5, 1, 12, 12823832, 158.417608, 18.128486, 9.484121e+04, 5.559879e+01
2, 2000, 5, 1, 18, 2447002, 159.026490, 19.334307, 9.402047e+04, 5.781435e+01
2, 2000, 5, 2, 0, 12825655, 159.865039, 20.525331, 9.373566e+04, 5.786727e+01
2, 2000, 5, 2, 6, 8284881, 160.786346, 21.693010, 9.372736e+04, 5.933072e+01
2, 2000, 5, 2, 12, 15148356, 162.150288, 23.151428, 9.411759e+04, 6.158622e+01
2, 2000, 5, 2, 18, 21586575, 163.411293, 25.077928, 9.448274e+04, 6.056054e+01
2, 2000, 5, 3, 0, 14282686, 165.139891, 26.990522, 9.553748e+04, 5.042921e+01
2, 2000, 5, 3, 6, 9244458, 166.729135, 28.873523, 9.640335e+04, 4.661961e+01
2, 2000, 5, 3, 12, 22447666, 168.587936, 30.676907, 9.707049e+04, 4.601169e+01
2, 2000, 5, 3, 18, 28040292, 170.480359, 32.276077, 9.832348e+04, 3.423647e+01
2, 2000, 5, 4, 0, 11006342, 172.398455, 33.903758, 9.902291e+04, 3.240528e+01
2, 2000, 5, 4, 6, 6593786, 174.976211, 35.501236, 9.888961e+04, 4.365184e+01
2, 2000, 5, 4, 12, 11010685, 177.602988, 37.549768, 9.868084e+04, 3.243618e+01
2, 2000, 5, 4, 18, 5809067, 180.552553, 40.405041, 9.892672e+04, 2.578758e+01
2, 2000, 5, 5, 0, 18261369, 183.768050, 42.317352, 9.845820e+04, 3.225694e+01
2, 2000, 5, 5, 6, 24418347, 188.512527, 44.099458, 9.748068e+04, 3.914761e+01
3, 2000, 5, 1, 0, 21558071, 72.434360, 10.844393, 1.007036e+05, 1.923012e+01
3, 2000, 5, 1, 6, 3683771, 73.834397, 10.454362, 1.002152e+05, 2.552235e+01
3, 2000, 5, 1, 12, 21557155, 73.481918, 10.874696, 1.000376e+05, 2.101457e+01
3, 2000, 5, 1, 18, 21557081, 73.542431, 11.062786, 9.989598e+04, 2.175910e+01
3, 2000, 5, 2, 0, 21557074, 73.625071, 11.016295, 1.000177e+05, 2.648916e+01
3, 2000, 5, 2, 6, 5097053, 74.217741, 11.253946, 9.996955e+04, 2.514987e+01
3, 2000, 5, 2, 12, 5097042, 74.122873, 11.370906, 9.964499e+04, 2.411551e+01
3, 2000, 5, 2, 18, 23278015, 74.396155, 11.677471, 9.940291e+04, 2.920949e+01
3, 2000, 5, 3, 0, 23278200, 74.470230, 11.842262, 9.874870e+04, 3.755666e+01
3, 2000, 5, 3, 6, 27283839, 74.557705, 11.983655, 9.809302e+04, 3.933115e+01
